teamid,uploads_last_7_days,uploads_last_14_days,uploads_last_30_days,uploads_last_60_days,uploads_last_90_days,uploads_last_365_days,users_watching_video_last_7_days,users_watching_video_last_14_days,users_watching_video_last_30_days,users_watching_video_last_60_days,users_watching_video_last_90_days,users_watching_video_last_365_days
d7c8d417d823bddcac27be01528acecb,3,5,16,31,33,33,1,2,2,9,9,9
d7d2f01254d22dcbb87ec6efe90ff7a9,5,10,24,48,53,80,8,16,16,16,16,21
d7da8f9d99e5ed3ac7ab00568ae36915,3,9,19,41,53,79,8,12,14,17,18,23
d7dc3b7c57ee1b0fff1e5c02295e8fd2,3,5,13,31,32,38,5,5,6,8,8,9
d7de2a21c3cc096c152be1f930d13046,0,0,0,0,0,0,0,1,1,1,1,1
d7ed1822f9a9b72857b3e202f15ff6be,0,0,0,0,0,0,0,0,0,1,1,1
d7f3208d704912cfd0c15e214fcdcf88,15,36,103,169,172,172,4,4,5,16,16,16
d809c01aa0e59aad19c87c7e229fc396,4,6,12,19,21,28,2,4,5,8,8,12
d819775fa69bb57e8e4d5e9a0093bdae,0,0,1,2,8,8,1,2,3,5,6,6
d81f5b20ea083d5d88a6d1a88fb29ec2,2,5,6,14,14,24,5,7,7,13,14,18
d823dc2127e48e528544903a1b82620e,0,0,0,0,3,6,0,0,0,1,9,10
d82db93f3a961930607aaaf735be78f3,3,6,14,23,25,34,1,4,4,11,11,18
d8359f8e84d84bedf1018d3aa45552ce,8,14,28,52,55,93,8,10,12,17,19,20
d8402e09790c819f9aabd0932c5f7c75,0,0,0,0,0,0,0,0,0,0,0,1
d84358073ba6187c67526af74f858e99,12,17,25,44,44,56,1,1,4,8,8,11
d84ad50f5848fc7cc42d0ae57fb6102e,2,5,16,31,31,31,3,4,7,13,14,14
d84c25507fca971aef484adfdbeb8ace,0,0,0,0,2,9,1,1,1,1,2,4
d8628a870a7c16279520373ad80f3aa1,1,7,9,17,17,17,1,5,6,8,8,8
d86a27de82e6113c8691ccb59137c413,6,15,23,34,49,62,11,11,15,21,23,25
d86b4d032edeb375793e5fa4a8b8513d,5,11,21,38,45,56,4,10,14,15,15,21
d87389f86a8030de90671e26fc673923,14,24,63,104,110,151,12,13,16,16,21,28
d87582d55db4364e9103b585be56f65c,1,9,26,37,40,45,4,6,9,14,14,17
d889804ce0e100f7091d53879a694ede,2,7,23,83,88,138,11,13,15,23,24,39
d89332001f38d93a5a1df641214f598f,4,10,19,32,38,51,1,3,3,10,10,15
d8937745cb52f5eb5ecfee087a51f215,0,0,0,2,2,4,0,0,0,0,0,1
d896033fa41bc874871c177a3671a815,4,8,15,21,21,21,3,3,6,7,7,7
d8a3549dfbc27dc8d82a1123d685c7bf,2,6,6,16,20,26,1,3,3,7,8,11
d8a3bee48ce919ba0bd4be1b75f56c98,0,0,0,0,0,6,0,0,0,0,0,10
d8ad9beba48de682e6accacba8cdbe2d,11,21,44,81,84,123,9,13,18,23,25,32
d8adff83feba4ad07b401ccb5101fda2,2,5,6,14,18,23,1,2,3,9,12,17
d8baabe6cc904e8d27e324cf9e2f90b5,1,3,9,18,26,31,2,4,5,10,10,10
d8bafee544ede82efbb88a626ad969dc,2,7,11,20,41,49,2,5,6,8,10,12
d8c7ca60603f1c024fd9d102876bf384,1,5,9,15,16,42,3,7,7,9,9,12
d8d2b280202a29a67fb26d9bf6e3c921,1,3,3,5,5,8,1,2,2,3,4,7
d8dbe0baa6e0bbcc3b0d1e8219a5d2ad,1,5,10,20,28,56,1,3,7,11,13,14
d8de8bb972d36e19cfb43b9df3f8de62,7,15,37,61,69,69,5,8,12,17,19,19
d8e77779890f5e764cfa30f732ee8d8a,9,16,27,43,47,52,9,14,14,19,20,27
d8e98339df24f5ee9599304e2985d448,0,0,0,1,1,1,0,0,0,0,0,2
d8ee5549d305c9d259dbbf870d5bc712,3,5,8,18,19,22,9,10,10,13,14,21
d8f291fd6a8dc76e530769aa2d25a866,0,0,0,10,16,17,1,1,1,14,15,21
d8f56358061ba3bf086ca3ea2ae6afa4,1,3,7,15,28,28,0,0,0,3,12,12
d8ff0739c39c4afa5c6d14183eab0ee5,0,0,0,0,0,8,0,0,0,1,4,5
d913beefb95372259d63b8d7fd70c57e,6,9,24,35,35,55,2,2,2,6,7,7
d91b288f49dcb6e1b99159c63bbdbdae,2,5,10,11,11,17,9,11,14,15,15,17
d91ffabb8b01ca9aef50b485432563dc,9,16,28,43,46,58,9,10,11,14,15,19
d9282e3f6c75bcdeca19ed0c6374802c,3,7,12,43,65,77,3,9,12,15,19,22
d92e9c4f3fc67b5010e29a74660cccb9,0,0,0,0,1,1,0,0,0,0,1,1
d93ec7b7eb3f33fb25e81003137a213d,17,23,41,63,63,80,9,13,14,18,18,24
d947e1356d9a982380a3fe5b9fb408ef,10,14,29,41,41,65,4,4,5,6,6,14
d94b7bf2d164e091a0fd19412cbe1653,3,7,12,23,28,32,6,7,8,12,13,18
d94de3696df7260a4bb04c5d443c44c3,3,9,17,28,28,45,7,7,7,12,13,20
d94fd74dcde1aa553be72c1006578b23,9,13,29,46,46,57,11,12,14,23,24,26
d95a7e892d0d368618ba78d3fc16b05a,2,3,5,7,7,7,2,2,4,6,7,11
d95c6aef0aede9da6da41723b5ab4279,1,2,6,10,10,10,3,4,6,13,13,17
d96593d5048194760422b5652279cf94,2,2,8,21,23,23,3,5,7,11,11,11
d97012461d50de0b30c754b1ea40617c,5,13,17,30,30,39,1,1,1,2,2,2
d973d301de97e993fc6e0a892c82c9cc,6,16,26,50,52,83,9,10,10,15,16,19
d974852cb65724275144f0bd0c08f951,12,45,58,86,93,110,12,12,14,16,17,26
d979dd55cc60f635ea1310a083e347a9,2,3,3,5,5,5,0,0,3,4,4,4
d9812f756d0df06c7381945d2e2c7d4b,12,20,38,67,74,115,9,10,13,14,14,17
d985d26b3adb901c50bbd023931c0d5a,5,13,21,33,34,49,2,5,6,13,14,20
d98e968d9a5e17f3eb8a3cd04428c063,0,0,1,1,1,1,0,0,0,0,1,2
d99db273e834f955834ba6ef2a2b60bd,3,10,21,34,34,39,9,9,10,12,13,17
d9b7f15e321410193f572831144d98e2,4,6,9,18,23,26,0,3,4,8,10,12
d9c70f18d82c16fd5ce5eafea2cd927d,2,3,9,16,16,16,3,5,9,22,22,22
d9c892e2c283d74916880d3190eba780,5,11,42,68,68,75,1,5,7,10,10,14
d9cdbe13f734f671f6b2079c43512723,0,0,0,0,0,0,0,0,0,0,1,2
d9d7b884b296bbafc640cd145acf5f1b,7,17,28,45,45,83,0,3,3,10,10,18
d9ddee44b4701d8139e5b3e37bef98ee,1,2,8,21,21,26,7,11,16,20,20,34
d9e4784cccbcd24597d41058f3f1b246,1,4,16,29,33,46,1,7,12,15,16,20
d9ee9e16cad320fa1528a584037b0185,1,6,10,13,13,30,9,11,12,13,14,23
d9f0aedd30e0e0f9b5c975cb328469e7,2,4,10,28,33,33,4,4,4,13,14,14
d9f533d9bfa69ddbb5602ca92c2d177a,2,5,18,33,35,50,5,6,8,11,13,23
d9ffb93b7d17b43c616d9d60aa71ecf0,4,11,15,27,35,35,7,7,9,13,13,13
da0398dd132bf79a98e011b348b3039a,2,5,11,21,22,38,3,5,8,10,11,19
da0b304b42e7d61e473888461c687343,3,5,17,33,35,45,5,6,7,9,9,11
da0c8e8ca2c6857756d12c8b42794b8c,0,10,10,10,10,14,0,1,1,1,1,1
da2ae989f9a470cbf90bb90d4f1f9904,9,13,25,46,46,46,4,4,5,10,10,10
da34554f30fdaca85905804f918a33e1,0,1,2,6,6,6,0,4,7,11,11,12
da43ac7c77dcdc3fb4750a51d8abac71,0,0,0,0,0,2,1,1,1,3,3,3
da46313e53adce2143efd83ac1086df4,2,6,17,20,20,37,7,9,12,13,13,19
da48d2a02ad3304dc8ea4d31fd4aaab4,1,7,12,24,35,45,8,8,11,13,15,22
da4b17317583999c7fc8ba29cfd48b8b,2,4,12,27,33,45,4,4,11,14,15,19
da50eb7a32fa40732f0bdef4032744bf,6,13,25,43,52,64,4,5,7,12,13,16
da532962bca1e98b355e62defa540843,2,3,6,31,31,31,3,6,8,11,11,11
da5a21d5b7479ac98965612f25b95a76,0,0,0,0,0,8,0,0,0,1,1,9
da5b56383343c1ead944211004beb16d,4,9,26,55,55,78,2,3,5,15,15,19
da5da964e90d11eb929178103ba7d548,1,3,8,16,18,18,1,3,5,13,13,13
da643e27dafef809cba060bdc8c402c3,2,5,8,20,22,25,2,3,6,10,11,14
da655290c4210cb8da060b6866f00d9d,2,4,8,15,18,25,1,2,2,12,14,17
da6745e50a04321534de6cf7b7009eca,4,7,9,12,14,19,1,1,1,5,5,8
da6dae4f086c6b5f83b8577951d482a0,3,8,9,10,10,10,8,8,9,11,11,12
da738dadbb143b8e50d8c57b4629c46d,2,8,21,36,38,51,1,2,2,2,2,3
da74ac516fa6dea9f6a0fd6eba2fd54d,4,15,20,47,54,60,0,2,2,9,9,10
da781758763b8ba7e172933d2c2f5c30,0,0,0,1,1,4,0,0,0,1,1,1
da89fc134f0d7c76e3007a0a1ead0cf5,3,9,12,23,24,26,9,11,12,21,22,28
da8f0c92967b51ae90c8af272de5d6db,4,7,10,21,22,33,7,9,13,16,17,20
da9a4775a844a249d2d41902a1e5cd27,2,4,7,15,19,22,2,2,6,17,21,21
da9c95526a74cd7acbe3276b30f59b73,2,3,4,5,6,8,4,6,8,9,10,15
da9fdf46d9d27509c20032c50b215c6b,9,15,33,70,80,105,3,6,7,12,12,22
daa0f6f5a1fe764036955c07c608bda6,3,5,16,28,28,32,3,5,10,16,16,18
dab67da48f8a1aeb4b300c6382eaf3d5,3,12,26,42,55,61,7,8,8,11,11,15
dab8b1401494c8d629636beb9a7f0a30,5,10,16,29,29,62,12,13,13,19,19,33
dabc7d523f0ba76079e76ae88ca2be32,2,4,8,13,13,26,4,7,9,14,15,18
dac3d60705adb2995cf6ddfc74c21cfa,0,0,0,0,0,0,0,0,0,0,1,1
dad6f99320f1148de134bbdd5493f7bb,2,5,6,13,14,17,2,12,12,17,18,24
dae05af5f19316e489aa4d4e0c9f4158,10,14,24,39,47,47,12,14,14,14,14,14
dafd7ac13127e35619fd4dabe52e67e6,6,13,21,32,32,50,6,7,7,8,8,13
db0b3f8689f0d4362103b80065e063c8,37,42,73,163,236,259,4,5,7,11,16,17
db0c07840dfbfd64e225ae2cdb73f0f3,4,12,29,45,61,61,3,5,8,12,14,14
db0ed8c7284ffd943a21cc3fb7c77ee9,2,5,12,14,14,24,4,8,8,20,20,27
db0f684b6a257fa89282646d8569c9af,1,2,5,11,16,18,6,8,11,13,14,19
db109d970702413880f800f864ccdb25,4,8,14,26,31,39,7,11,15,16,22,26
db1523a5ad4254a6ae83e11f98cab4f7,2,6,8,17,17,29,9,12,12,15,17,25
db185a89b4849b6fc70cf5bade49b9fb,7,11,15,24,24,33,4,4,5,7,7,9
db2c098d411a0bca565c3946e805ed93,2,4,5,7,7,13,6,7,7,10,10,16
db2d42d02fba9e92e40cbf6972c18ea4,10,14,19,45,45,45,13,15,18,31,31,31
db2ee7f2dd6dd0e73fd468ba9d156628,2,39,60,70,73,74,6,8,12,18,18,22
db4084212ca50e54ead8d722b76fbbf7,2,5,27,58,63,83,5,10,12,17,18,29
db42fa5a7a7d14929b7cc411db7ce7f8,1,2,3,7,7,7,0,0,0,1,1,2
db467f9eaac0281c230b48313973cb7c,4,6,11,16,17,22,4,9,10,17,22,32
db495d06982648eac48364772d98599e,0,0,0,0,0,0,0,0,0,1,1,2
db4e4e0ee339b1893b327807344aa576,4,14,38,60,63,95,7,10,12,19,20,28
db5989ef7a002d691aa6fd83381e3f67,0,0,0,0,0,3,0,0,0,0,2,11
db5a2b11cd60316f5db7a66e657a626a,0,3,7,23,28,30,0,0,1,5,6,10
db5a40b1afe92ba98d273e1230d00231,3,5,7,17,20,20,2,2,2,7,7,7
db6e8f8a63db4fbd03a96dfc55048939,0,0,0,0,1,1,0,0,0,0,1,1
db717a982659b1a1754e2032492a18ec,0,1,1,1,1,1,3,3,3,3,3,3
db721cc139afcc5047887f7046e82468,5,8,18,37,50,61,3,4,10,14,16,20
db793b3a1b4c40e4977207d285a5ea8a,5,6,13,24,24,41,6,9,10,14,15,19
db79441bc873455b6126a8c13fd64c4e,0,0,0,0,0,0,0,0,0,0,0,4
db7ba594be62b1dbb55ae028b92e3ecf,0,0,0,0,0,3,0,0,1,1,4,12
db88ee105b86b5aa69803ab22aa84bfb,6,12,23,51,57,93,12,14,15,20,22,24
db9023cd1e9f9eec4869860c442fd7de,3,4,5,9,12,12,6,9,9,11,11,11
db923d713a51808b16056e2469deb034,1,1,3,7,433,433,0,0,1,3,5,5
db9d562daf0f2fb04af77eb396471a3a,1,2,6,8,8,8,2,2,3,9,10,14
dba8402e99e1e8a4d3f645133f0bb260,0,0,0,0,0,0,0,0,0,1,1,1
dbb2f657507d0df59c4a0c2481f71134,6,13,34,64,64,72,5,10,12,17,17,28
dbd0e9e3b2741c1ae10ab2ec12169e7d,6,11,22,25,25,47,12,18,23,24,24,34
dbd1b53ea3402ad3d791026f75fb705b,1,9,11,14,17,17,4,5,5,9,9,17
dbd72489d06ea8968d089a284623e786,3,9,13,25,27,27,2,2,2,3,3,4
dbea3d0e2a17c170c412c74273778159,5,13,24,48,48,72,6,8,8,13,13,18
dbfce512dcdabc6b6e2724b6ec44efda,8,17,33,59,65,115,4,5,7,17,17,19
dc0995593f4a38cd9cb189a76cab865d,2,6,10,15,15,30,3,6,6,9,9,15
dc0c398086fee58f9d64e1e47aa4e586,8,13,31,60,61,74,7,9,12,38,38,50
dc0d2febb41656537cd27f24992d4b5c,0,0,0,0,0,0,0,0,0,0,0,1
dc10d7d923c1faa4181b1d0aa2a503d9,2,4,10,21,23,23,7,10,10,15,15,15
dc1913d422398c25c5f0b81cab94cc87,0,0,0,0,0,0,0,0,0,0,0,1
dc1a6a53f5f779f2fbdbcdfd1b75d3af,2,4,10,19,19,40,1,6,7,11,12,22
dc203c46f0a9bfebcfc6ba441389e669,10,19,40,60,62,81,13,15,16,19,20,24
dc22f6d44314e4501d867451048a5cf9,4,11,41,61,61,88,10,13,13,18,19,24
dc273f0669e974899cd2a78971abd05d,3,10,19,37,48,59,3,7,7,11,11,15
dc2c5ec7760de545382ffc85e184a680,3,6,14,30,30,30,8,9,11,18,18,18
dc2cd28a326a4aa5dd36990b3d69bdcf,3,7,19,38,46,57,6,9,9,11,12,17
dc3d8ad39b36b898961e3f975f2898dc,1,2,2,4,4,5,2,3,3,6,6,7
dc4572ac3292b5c437e20834a6559f76,6,14,27,42,45,45,4,7,16,19,20,20
dc4bd668e8aab36d092c7fef4ccaef0e,2,5,9,16,17,29,4,7,7,12,13,20
dc64cceea04ec01ff5d6e6fd73a6001c,2,3,8,10,10,24,4,5,6,8,8,16
dc6ac73729b7c59051a95792a2743b02,4,7,18,25,26,36,5,6,8,13,13,17
dc7e8c8578a5e7ebfeedca8b3dbafcfb,1,1,1,2,3,3,0,0,0,0,1,1
dc812a964c7a30eea8de0f9f241e2dc4,4,10,14,24,27,32,4,4,5,11,17,20
dc8522c081513f1be6ce2e11828af0b3,4,13,26,51,54,71,8,13,16,17,18,27
dc86ff08acab5ca1cfb5f23a4919d8ea,3,6,11,12,12,12,4,4,9,12,12,12
dc89e8a959622bb503d796e9f866c9d4,3,5,8,26,28,34,5,5,7,10,12,16
dc8e1d0c7e95ae832902953b1dc4a22d,0,0,0,0,0,0,0,0,0,0,1,10
dca6444f543eee06f522edce4eec60ea,3,10,27,56,61,78,1,1,1,1,1,1
dca926aca29f556f3c4a55ccaba2ff94,7,13,22,37,37,58,10,11,12,14,14,16
dcad82b611309bfb84674d42430d79f0,1,3,7,15,15,21,1,2,3,8,8,12
dcb2799a3d3d96814cce34a969e8f0b2,0,0,1,5,5,5,0,0,1,2,2,2
dcb765ff50e9ce4c90d79a8b3015226d,2,2,6,17,20,28,1,2,4,11,11,14
dcc6ba468909f580e8aa08fd6e5dceb3,15,48,78,118,129,174,2,2,3,5,5,6
dccc631c854f3733d2ba1293c395a939,1,5,12,29,29,29,2,7,10,21,22,22
dccdfc5115ab732954aae55c3b759c92,8,18,30,58,79,107,10,11,14,22,24,31
dcd7af64e8fefcdd75d5bcf6e52f308f,5,9,16,26,26,34,7,8,8,11,11,18
dcdbc9373d411cfe5d54c5f93cdbbc03,6,25,56,100,135,149,5,8,12,18,21,23
dcdbcb383d584e06422946399685a5ed,2,6,10,26,27,27,3,7,9,14,14,16
dcf0c06522a3c86c78bea8dc47433933,0,0,0,0,0,0,0,0,0,0,1,1
dcf0c52f8f03627ee5cae7d177e255ba,0,0,0,0,0,9,0,0,0,0,0,6
dcf793811a3a3f360cb7f8354a231ece,5,10,13,27,29,44,8,8,9,16,17,20
dcfee42fa1811ab22be92ec7a651dd4a,5,7,19,20,20,48,4,4,8,8,8,9
dcff6eab9ada4b0adfc5e86276a70979,7,12,19,48,57,57,3,5,5,12,13,13
dd01e82556f6db6da793a913049242c2,0,1,3,14,22,22,4,5,5,12,14,14
dd0682a34159a74aeab250db3ddf7a81,4,13,19,41,41,73,5,6,10,15,15,18
dd1301bee5c0d0927ed649b08468ad17,1,3,9,14,19,19,3,4,5,7,9,9
dd18682f51808f18976235ead572d2f4,3,5,7,16,16,36,2,3,3,10,11,18
dd25fe4643cbbe986614ba551cfd9ea4,0,1,1,1,2,2,0,0,0,0,1,1
dd29348037a82d27ed31a70d13fe3adb,2,3,9,15,15,34,5,6,8,13,13,22
dd365341baddd41c713209f98390355d,10,13,22,43,44,58,8,10,12,14,16,23
dd4670777e629a82d0ec4e4f72df42ec,11,20,35,52,72,109,11,11,11,23,28,34
dd48c499419f45cb28bd18648f206a34,3,5,6,14,14,14,1,1,1,12,12,12
dd494482440085f0b3c87d2e119c1144,3,7,10,21,26,38,6,6,6,8,12,27
dd4d656f54dc1ab4a152ce87819ca5ea,0,0,0,0,0,2,0,0,0,0,0,0
dd54546e095d38b7ecfd65d92090752e,2,4,6,10,10,10,0,1,3,5,5,5
dd55fce88889a62efd223acb22d193db,7,11,16,35,39,50,2,2,2,11,11,14
dd57c2f93bbe185cc7b754c573d204a7,5,9,26,52,59,77,10,10,14,22,23,26
dd5de394216fb90b002a01e163db9403,0,0,0,8,8,13,0,0,0,3,3,4
dd6978566d09bd475c5a6f3e0a4d6d18,0,0,0,7,8,9,0,2,2,3,3,7
dd697c9d9fd68619a637a1f6d58abdca,1,2,2,8,8,8,2,3,3,9,9,9
dd6c4a6609077b279ea1576665612697,2,4,13,20,20,27,12,12,14,16,16,28
dd72c079ae3ed90addec40cbb19ffa99,3,5,15,35,41,51,4,4,5,8,8,13
dd7bf46ae83df81e1f41ea3a2d961119,10,18,29,38,38,56,4,6,7,9,9,12
dd7f28f5a6989f793eb8226131d5aa0e,1,3,5,9,13,15,1,1,1,3,4,6
dd827c0f974d37bc3499e3a7192ff3cb,1,2,4,10,13,20,4,8,10,13,15,20
dd82d58268453ca1c56996aa87e97fca,7,14,25,48,48,71,3,4,6,14,14,21
dd8db3486efc6ea4343a8bf799e0a3cc,2,4,14,28,33,33,5,7,9,10,13,13
dda54b96d4a640b30907992692d0cb22,3,4,12,27,31,45,8,8,9,14,16,19
dda560ffd9fa48e64f1f47fb660291ad,7,14,22,51,58,58,12,19,24,36,37,37
ddae916317a2bebf3259c8a4a80f842e,0,0,4,6,16,20,0,3,8,10,10,11
ddb078fe50b8985f6347bee505567bb3,8,12,19,36,67,74,6,7,11,14,17,24
ddbd4b9b2cc27af9544b8db9cdc4c5fb,2,4,5,12,17,24,6,7,7,11,11,18
ddc26c1f1d9192548fb278f14931a471,1,6,9,18,21,21,2,7,7,10,11,11
ddc94e31d776b19f12474a98308324e3,3,9,12,14,14,14,3,7,8,8,8,8
ddcf66e5348c9f91bbf96c8443ced332,2,9,20,37,39,55,11,13,16,21,23,25
ddcf695370a0efbb2c18106c38743504,7,12,21,33,33,33,2,2,6,13,13,13
ddd864f1589f422aa9df35fe6c40140d,5,16,32,69,76,96,4,5,7,19,20,26
dddb7e98f07463f1780bd15d77f37d8a,0,0,0,0,0,2,0,0,1,2,3,11
ddf32f376c6173f5ee688cef718f47d1,10,17,27,34,39,39,2,4,7,14,17,17
ddfd4de1ed41cfb2a723a4264e8c97d4,1,3,5,12,12,12,3,3,3,6,6,6
de06db0ef495344c14cdaec4d6988d7a,1,3,5,13,15,22,5,6,7,10,10,16
de0d706418f292b0ab9ae938d46f1d86,0,0,0,0,0,0,0,0,0,0,1,3
de1f44800b9c76fcffc8c9eb6a44547b,2,6,12,23,32,54,4,4,5,8,12,16
de3a6db1d15c40faf7e024a7dfaf1a5c,1,5,8,11,11,11,3,7,7,11,11,11
de4429ee90eb98a03a06232b32d6c23f,5,6,12,23,26,36,2,3,8,14,15,17
de473230a41fe28797415c7b572b7ffb,7,10,21,31,31,51,4,10,12,16,16,22
de50d62be0b6b202855a492d4297d0a3,0,0,0,0,0,0,1,1,2,2,5,11
de5269fcfb4691410dc014a8ec1adce5,0,1,3,16,16,16,0,0,0,5,5,5
de59da99302b43698ca6c48fe7af703a,2,3,8,25,29,38,2,2,5,11,14,22
de7cbabde7769405f50a08244c7f7d28,2,8,14,26,26,35,11,15,19,23,23,30
de8576563d56eceb1fc776df120c9b47,0,0,0,0,0,0,0,0,0,0,0,1
de9240f5c623bf031dcf0fca9770db44,2,4,13,35,35,43,2,2,2,10,10,13
de9bb8a38f464e1e8b9ffbb69dc6964d,2,3,5,16,18,18,7,8,8,18,20,22
deb0206a876b7b4c12ea25c813e626df,1,7,14,30,31,45,4,8,11,17,17,22
deb08e6de8a11310c057b80cd4c395f3,3,8,16,19,19,47,6,7,12,15,15,19
debbe6c6a83d9c5b7cf1341b2ba3cb50,8,10,15,24,28,33,10,11,15,18,19,25
ded9d11aacde6a610d9b6b0549ee30f2,3,5,7,12,12,19,6,9,13,20,20,27
deddbd8b05c43b4e655e861954fa3831,0,0,0,0,7,10,1,1,1,1,16,16
deddfa293b7d04ef363f3c08b282d01f,0,0,0,0,6,6,0,0,0,2,6,6
dee904a0128ad303a80048841f17ffd2,5,11,21,37,37,69,6,7,10,23,23,30
def372b7c9d679b5422de972b66188d5,5,8,22,48,55,72,0,0,2,4,4,10
def48b8d56b2282182bf1a8ae4d1c261,1,3,7,17,19,26,3,3,7,12,15,19
df049115993150858b36bd273dd9834f,2,3,5,13,13,16,1,2,2,6,6,12
df149c099bbd902a46b00021efa6c907,10,18,28,52,58,67,7,9,9,11,11,17
df1ac7631ab1f746f95fe066a48252cd,2,2,2,8,8,8,3,3,4,8,9,9
df1b167c888ac21b831fc2ef5520df98,2,4,5,9,9,19,5,10,12,12,14,22
df1bc6a01492e4928bb8f134c34bcfb0,1,2,9,20,23,26,2,6,6,10,11,12
df21facd3fd3d09b5ad08e5f61fa3091,2,5,11,18,19,19,4,5,5,8,8,8
df2fc9fcb28abcd9beb6d8606319e6e4,15,35,47,87,94,143,13,17,22,31,33,44
df30c3d15f32e8105861f1f3dfa270e3,2,12,18,26,33,36,4,7,8,10,13,17
df37738f53598586292942fa4ab5c2d5,2,4,8,15,15,23,0,2,3,7,8,11
df38a0287123e7773bab41e960c581c1,3,6,8,22,30,53,8,8,9,16,17,23
df3abfaa6336c64811b77e86b9cb17b0,12,20,51,93,137,151,8,15,18,26,29,36
df3e19c6a87ac18740617e47c0356835,5,12,24,40,62,71,6,7,8,9,11,17
df418425dc1bc1e0a28278eb307e9bf8,0,0,0,2,2,2,0,0,0,2,2,2
df42d6857ca9a5703ca25726a5e8a408,3,3,6,10,10,18,3,3,5,6,7,9
df5008662615244094efae2e3511a455,7,16,41,66,76,151,10,11,11,20,23,30
df501f10c4f74ac76b95bd49846addca,3,4,8,14,14,14,3,3,4,10,10,10
df6121546e9c44610ea4ee9b7a11c93a,2,5,7,11,12,19,4,4,4,6,6,12
df73f635fa12661e895abf6266155b09,2,7,10,17,17,17,6,8,9,13,13,19
df80fb8e555091596938e8cf3bd900ab,2,2,4,7,7,7,1,1,2,4,4,4
df8423c5b81d6e1058ea07a6767d12c1,0,0,0,0,0,0,0,0,0,1,1,1
df99a9d6cc000373e17a294faad492a7,3,6,12,24,29,44,8,8,11,15,15,20
dfad157111623423c17cfbcd0d568098,27,40,56,91,108,124,13,15,17,26,28,34
dfaf1b7d15e572ae5a1b2fa172ce8657,1,2,8,11,31,31,0,0,1,4,4,4
dfb05b2df86265de8900aa5aadd6d685,0,0,0,0,0,0,0,0,0,0,0,1
dfb5185fcebd36be73800d8c7549b49f,0,0,0,1,1,5,0,0,0,0,0,1
dfb7cdbfc33e57e1d30ecffc625dfbab,4,14,16,29,29,29,2,5,8,17,17,17
dfbde8d3e545cec797d9bf1df6fb067c,9,14,26,50,65,103,6,9,10,15,17,29
dfbf8fd49bae565d3884cbbb19963a67,2,5,12,14,14,24,4,6,8,8,10,13
dfc233573df6cb821e9cb09c9e8f3f33,0,0,0,0,0,0,0,0,0,0,2,2
dfc6aa246e88ab3e32caeaaecf433550,4,7,23,35,35,53,12,16,19,19,20,24
dfcdf38d473d625353593a5016013bce,0,1,7,28,29,34,2,2,2,9,10,12
dfd20af13cf037f3a8501e2bf4480c25,0,0,0,0,1,1,0,0,0,0,0,1
dfd319c28b718755c6c7e700e21ce0f1,1,2,5,8,8,17,2,4,4,6,6,11
dfe627d1daa5b6658e69895744e60edc,1,4,8,18,18,18,6,7,8,10,10,10
dfede6746e587e2c3d9f6a26851fe460,4,8,16,30,33,54,5,7,10,16,17,23
dfee6ef9d114b1f55200ec0a44e05aaa,0,0,0,0,0,4,0,0,0,0,0,6
dffefac033123a4b9d6766f17a00be14,1,2,6,13,13,13,5,8,9,10,10,11
e00d0efdb5e98fb159c583136ea5d8d7,0,4,8,19,22,25,2,4,6,12,14,18
e00f2dc3cec3daa4817b5096684a929a,7,11,19,27,32,32,0,2,3,13,13,13
e02c43f72ca621790c5a75eebeb772d1,7,11,24,37,37,52,3,4,7,11,11,18
e0342f1c96b82b40663e25b388d3e1d9,5,14,35,55,57,80,5,9,10,12,12,24
e03f7f461d0a28c4bb439be5484e57d6,2,5,8,12,12,12,7,8,9,9,10,12
e056425474ee927fefd922657f5564ec,4,6,10,22,24,29,2,3,4,7,8,10
e05b57950b41986a63248956635b3168,9,13,21,34,34,68,13,13,13,24,25,32
e05d2469f81e6a7baf265fdff8cbffde,3,7,17,34,42,68,3,4,7,11,14,19
e07142252b9839d66b7401c4230eb569,1,3,12,46,74,84,8,8,10,11,12,15
e0746d19812360695975700b7f84143e,1,3,3,6,6,6,3,4,5,6,8,8
e07a4cc66eeb41aae4ef9bf9f27a9582,4,8,20,33,35,43,5,7,9,13,17,26
e081da04d35476042080e772b1d93094,0,0,4,8,8,8,0,3,6,8,8,8
e08b7c51a40e43f5d325a31278e9cc4b,1,3,22,36,46,63,4,8,10,15,16,17
e091fd60cd326cd8a11e2e1f1ad135a1,5,11,17,31,37,52,9,9,10,12,13,19
e09362d5ee67b5b2188551528fa5337b,2,6,14,35,35,42,4,6,9,13,14,21
e09ae68104c21e8564ad0f6657667999,1,3,7,12,14,16,2,4,6,12,13,16
e09f400b314b69b94d9fedf2e4423020,0,0,0,0,0,0,0,0,1,1,1,1
e0a4c69b207126411a8a5e1049bfdfe5,0,0,0,0,0,7,0,0,0,2,3,5
e0ab531ec312161511493b002f9be2ee,0,0,0,0,0,14,0,0,0,0,0,11
e0abda69cce90db2629931ad8fc01106,8,18,26,43,43,43,8,8,10,20,20,20
e0ace4843b565403969c706372c6a44e,6,18,28,50,50,84,3,6,6,8,10,11
e0adee5d210155f292f8ce812e18369a,0,1,2,6,6,13,0,0,0,11,11,23
e0b6efa1d10a5a42f964adc3a9068bb5,4,12,17,45,51,75,8,10,10,13,13,21
